code,duration,country,netSales,netProfit,age,accident
7,1.3737133744160794,62,27.0,0.0,36,0
7,0.04698592302126276,41,54.0,0.0,36,0
7,1.3737133744160794,62,33.0,0.0,36,0
7,-0.3450017330726604,116,43.0,0.0,36,0
7,0.2982600615430084,26,10.0,0.0,36,0
7,-0.4555623540222285,26,30.0,0.0,36,0
7,0.12739364734822137,101,10.0,0.0,36,0
7,-0.39525656077700955,126,36.0,0.0,59,0
7,-0.38520559523613973,67,33.0,0.0,36,0
7,-0.4153584918587492,70,10.0,0.0,36,0
7,-0.47566428510396813,116,10.0,0.0,36,0
7,0.04698592302126276,137,16.0,0.0,23,0
7,-0.3248998019909208,137,80.0,0.0,29,0
7,1.5043759264473873,141,15.0,0.0,36,0
7,-0.07362566346917514,130,60.0,0.0,36,0
7,-0.425409457399619,55,10.0,0.0,36,0
7,1.4340191676612986,23,80.0,0.0,37,0
7,-0.31484883645005096,101,16.0,0.0,36,0
7,-0.38520559523613973,116,45.0,0.0,36,0
7,-0.4153584918587492,78,10.0,0.0,23,0
7,0.31836199262474807,87,21.0,0.0,36,0
7,-0.38520559523613973,116,15.0,0.0,36,0
7,-0.43546042294048887,78,11.0,0.0,36,0
7,-0.3349507675317906,52,34.0,0.0,36,0
7,-0.07362566346917514,137,17.0,0.0,23,0
7,-0.02337083576482601,137,33.0,0.0,34,0
7,-0.425409457399619,4,80.0,0.0,36,0
7,-0.3751546296952699,123,64.0,0.0,36,0
7,0.6299419243917126,67,52.0,0.0,48,0
7,-0.4555623540222285,26,24.0,0.0,36,0
7,0.8008083385864997,56,12.0,0.0,36,0
7,-0.28469593982744146,90,34.0,0.0,36,0
7,-0.40530752631787936,56,0.0,0.0,36,0
7,-0.05352373238743549,26,16.0,0.0,36,0
7,-0.3450017330726604,126,10.0,0.0,43,0
7,-0.05352373238743549,78,10.0,0.0,36,0
7,-0.39525656077700955,62,56.0,0.0,36,0
7,-0.23444111212309235,78,10.0,0.0,42,0
7,0.5394832345238842,23,80.0,0.0,47,0
7,0.27815813046126875,95,80.0,0.0,36,0
7,-0.2947469053683113,56,10.0,0.0,36,0
7,-0.08367662901004497,4,29.0,0.0,36,0
7,0.35856585478822733,56,11.0,0.0,36,0
7,-0.43546042294048887,87,10.0,0.0,36,0
7,-0.38520559523613973,67,58.0,0.0,36,0
7,-0.4153584918587492,116,20.0,0.0,27,0
7,-0.19423724995961303,116,40.0,0.0,36,0
7,0.28820909600213857,119,20.0,0.0,36,0
7,2.1275357899813163,27,20.0,0.0,36,0
7,-0.13393145671439408,126,20.0,0.0,30,0
10,-0.2947469053683113,56,33.0,12.54,48,0
12,-0.39525656077700955,19,15.0,6.0,42,0
13,-0.013319870223956186,116,15.95,4.47,48,0
13,0.2279033027569196,116,12.87,3.61,48,0
13,0.2279033027569196,116,12.87,3.61,48,0
13,-0.3450017330726604,116,2.55,0.71,48,0
13,0.15754654397083084,116,1.02,0.28,48,0
9,-0.4555623540222285,87,22.0,7.7,58,0
9,0.31836199262474807,52,22.0,7.7,27,0
9,0.12739364734822137,126,33.0,11.55,47,0
9,0.03693495748039294,4,26.0,9.1,28,0
9,-0.4656133195630983,26,22.0,7.7,33,0
9,0.660094821014322,67,35.0,12.25,27,0
9,0.951572821699547,62,40.0,14.0,49,0
9,-0.3047978709091811,141,18.0,6.3,38,0
9,-0.23444111212309235,56,22.0,7.7,41,0
9,0.12739364734822137,56,30.0,10.5,48,0
9,-0.4555623540222285,26,26.0,9.1,59,0
9,0.4289226135743161,56,37.0,12.95,38,0
9,-0.425409457399619,78,22.0,7.7,32,0
9,-0.39525656077700955,56,22.0,7.7,32,0
9,-0.3349507675317906,78,18.0,6.3,56,0
9,-0.425409457399619,141,22.0,7.7,49,0
9,-0.3047978709091811,55,22.0,7.7,26,0
9,-0.28469593982744146,52,26.0,9.1,56,0
9,-0.425409457399619,126,22.0,7.7,46,0
9,0.5394832345238842,67,35.0,12.25,22,0
9,-0.013319870223956186,101,37.0,12.95,38,0
9,-0.3248998019909208,126,22.0,7.7,30,0
9,1.5847836507743458,52,26.0,9.1,44,0
9,0.03693495748039294,26,40.0,14.0,28,0
9,-0.15403338779613374,56,39.0,13.65,54,0
9,-0.39525656077700955,26,58.0,20.3,52,0
9,-0.04347276684656566,67,58.0,20.3,26,0
4,1.7657010305100027,78,29.0,9.57,34,0
4,1.976771306868269,126,29.0,9.57,81,0
5,0.03693495748039294,78,29.0,9.57,26,0
4,1.9667203413273993,126,29.0,9.57,70,0
4,0.026883991939523115,78,29.0,9.57,67,0
1,-0.47566428510396813,87,23.0,8.05,118,0
1,-0.425409457399619,78,2.19,0.77,48,0
2,-0.27464497428657164,116,80.6,20.15,37,0
2,-0.43546042294048887,116,36.0,9.0,30,0
2,-0.39525656077700955,116,30.55,7.64,30,0
2,-0.40530752631787936,116,34.0,8.5,40,0
2,-0.3450017330726604,116,32.5,8.13,26,0
2,-0.4455113884813587,116,19.5,4.88,80,0
2,-0.16408435333700355,116,130.65,32.66,22,0
2,-0.43546042294048887,116,24.05,6.01,37,0
2,-0.47566428510396813,116,27.95,6.99,28,0
2,-0.43546042294048887,116,0.0,8.78,40,0
2,3.1627852406909085,116,252.85,63.21,38,0
2,3.243192965017867,116,187.85,46.96,36,0
6,-0.2645940087457018,4,0.0,11.88,31,0
6,-0.40530752631787936,78,0.0,11.88,57,0
6,0.27815813046126875,4,69.3,41.58,41,0
6,-0.4153584918587492,4,69.3,41.58,27,0
6,0.31836199262474807,32,39.6,23.76,31,0
6,-0.2947469053683113,137,69.3,41.58,58,0
6,0.4289226135743161,119,29.7,17.82,61,0
6,-0.2143391810413527,5,9.9,5.94,57,0
6,-0.20428821550048287,4,29.7,17.82,30,0
6,-0.13393145671439408,4,29.7,17.82,30,0
6,-0.43546042294048887,4,29.7,17.82,56,0
6,-0.47566428510396813,4,9.9,5.94,56,0
6,-0.14398242225526392,130,39.6,23.76,27,0
6,0.07713881964387224,137,39.6,23.76,63,0
6,-0.2243901465822225,137,59.4,35.64,29,0
6,-0.15403338779613374,4,69.3,41.58,31,0
6,-0.40530752631787936,78,19.8,11.88,29,0
6,-0.36510366415440004,123,49.5,29.7,61,0
6,-0.4153584918587492,4,49.5,29.7,28,0
6,-0.39525656077700955,4,29.7,17.82,60,0
7,-0.05352373238743549,26,29.0,0.0,36,0
7,0.7002986831778014,101,20.0,0.0,36,0
7,-0.38520559523613973,26,37.0,0.0,36,0
7,-0.3550526986135302,26,43.0,0.0,36,0
7,0.18769944059344032,26,25.0,0.0,36,0
7,-0.3248998019909208,78,20.0,0.0,36,0
7,-0.2947469053683113,79,92.0,0.0,36,0
7,-0.24449207766396217,101,36.0,0.0,36,0
7,-0.10377856009178461,60,51.0,0.0,36,0
7,-0.4455113884813587,26,112.0,0.0,36,0
7,-0.24449207766396217,101,40.0,0.0,36,0
7,-0.16408435333700355,56,20.0,0.0,36,0
7,0.09724075072561189,116,32.0,0.0,36,0
7,-0.3047978709091811,101,47.0,0.0,36,0
7,-0.38520559523613973,26,46.0,0.0,36,0
7,-0.19423724995961303,137,112.0,0.0,37,0
7,0.12739364734822137,116,45.0,0.0,36,0
7,-0.1741353188778734,78,20.0,0.0,36,0
7,-0.24449207766396217,26,21.0,0.0,36,0
7,0.6500438554734522,135,112.0,0.0,36,0
7,-0.36510366415440004,78,20.0,0.0,26,0
7,-0.38520559523613973,62,71.0,0.0,60,0
7,-0.4153584918587492,26,41.0,0.0,36,0
7,-0.3450017330726604,52,21.0,0.0,36,0
7,0.2279033027569196,141,20.0,0.0,36,0
7,-0.24449207766396217,123,22.0,0.0,36,0
7,0.18769944059344032,123,39.0,0.0,36,0
7,1.7858029615917423,56,20.0,0.0,36,0
7,0.27815813046126875,69,68.0,0.0,36,0
7,-0.09372759455091478,101,20.0,0.0,36,0
7,-0.39525656077700955,126,27.0,0.0,36,0
7,-0.43546042294048887,78,20.0,0.0,46,0
7,0.4389735791151859,56,26.0,0.0,33,0
7,1.514426891988257,60,68.0,0.0,36,0
7,-0.2143391810413527,52,21.0,0.0,36,0
7,0.4389735791151859,137,112.0,0.0,27,0
7,-0.39525656077700955,26,37.0,0.0,36,0
7,-0.06357469792830531,26,54.0,0.0,36,0
7,-0.02337083576482601,123,34.0,0.0,36,0
7,-0.425409457399619,126,36.0,0.0,65,0
7,-0.38520559523613973,52,43.0,0.0,36,0
7,-0.4455113884813587,55,81.0,0.0,36,0
7,-0.3349507675317906,26,25.0,0.0,36,0
7,-0.13393145671439408,101,21.0,0.0,36,0
7,-0.36510366415440004,56,43.0,0.0,57,0
7,-0.10377856009178461,137,58.0,0.0,32,0
7,-0.48571525064483795,116,10.0,0.0,36,0
7,-0.43546042294048887,126,14.0,0.0,48,0
7,-0.20428821550048287,123,30.0,0.0,36,0
7,-0.3751546296952699,101,18.0,0.0,33,0
7,-0.39525656077700955,67,36.0,0.0,36,0
7,-0.4153584918587492,62,76.0,0.0,36,0
7,-0.4153584918587492,78,11.0,0.0,37,0
7,1.514426891988257,67,25.0,0.0,36,0
7,0.35856585478822733,137,80.0,0.0,35,0
7,-0.40530752631787936,97,30.0,0.0,36,0
7,-0.05352373238743549,116,16.0,0.0,36,0
7,-0.2243901465822225,87,19.0,0.0,36,0
7,0.3083110270838782,101,12.0,0.0,36,0
7,-0.425409457399619,52,74.0,0.0,36,0
7,-0.27464497428657164,78,10.0,0.0,36,0
7,-0.2645940087457018,126,10.0,0.0,31,0
7,-0.15403338779613374,26,30.0,0.0,36,0
7,-0.40530752631787936,56,10.0,0.0,20,0
7,0.9314708906178074,78,24.0,0.0,25,0
7,0.9314708906178074,78,24.0,0.0,24,0
7,0.4490245446560558,56,24.0,0.0,42,0
7,-0.4455113884813587,26,10.0,0.0,36,0
7,-0.3550526986135302,141,10.0,0.0,36,0
7,-0.3450017330726604,55,20.0,0.0,36,0
7,-0.07362566346917514,78,10.0,0.0,26,0
7,-0.16408435333700355,116,10.0,0.0,36,0
7,-0.3550526986135302,78,10.0,0.0,36,0
7,-0.4153584918587492,116,10.0,0.0,44,0
7,2.2380964109308845,136,80.0,0.0,36,0
7,1.34356047779347,119,15.0,0.0,36,0
7,0.09724075072561189,137,71.0,0.0,26,0
7,-0.38520559523613973,26,24.0,0.0,36,0
7,1.403866271038689,60,17.0,0.0,36,0
7,-0.16408435333700355,126,16.0,0.0,36,0
7,-0.48571525064483795,126,14.0,0.0,28,0
7,-0.3550526986135302,55,28.0,0.0,36,0
7,-0.3450017330726604,44,80.0,0.0,36,0
7,-0.20428821550048287,52,12.0,0.0,36,0
7,0.13744461288909118,116,10.0,0.0,36,0
7,2.1275357899813163,137,80.0,0.0,71,0
7,-0.23444111212309235,126,27.0,0.0,36,0
7,2.0672299967360974,137,80.0,0.0,74,0
7,-0.4153584918587492,56,21.0,0.0,32,0
7,2.217994479849145,4,10.0,0.0,36,0
7,-0.14398242225526392,137,10.0,0.0,20,0
7,-0.47566428510396813,103,18.0,0.0,36,0
7,-0.11382952563265444,141,26.0,0.0,36,0
7,-0.254543043204832,126,50.0,0.0,48,0
7,-0.254543043204832,137,10.0,0.0,27,0
7,-0.20428821550048287,85,44.0,0.0,36,0
7,-0.24449207766396217,26,24.0,0.0,36,0
7,-0.4555623540222285,56,12.0,0.0,36,0
7,-0.47566428510396813,56,10.0,0.0,36,0
7,-0.02337083576482601,26,16.0,0.0,36,0
7,-0.3349507675317906,101,10.0,0.0,36,0
7,0.07713881964387224,137,47.0,0.0,56,0
7,0.11734268180735154,136,80.0,0.0,36,0
7,-0.4555623540222285,26,18.0,0.0,36,0
7,-0.28469593982744146,55,10.0,0.0,36,0
7,-0.40530752631787936,116,21.0,0.0,36,0
7,0.3384639237064877,87,10.0,0.0,36,0
7,-0.02337083576482601,55,13.0,0.0,36,0
7,1.3837643399569495,126,10.0,0.0,36,0
7,-0.08367662901004497,52,33.0,0.0,36,0
7,0.3083110270838782,78,17.0,0.0,38,0
7,-0.013319870223956186,116,50.0,0.0,36,0
7,0.660094821014322,67,54.0,0.0,47,0
7,-0.1841862844187432,116,17.0,0.0,36,0
7,-0.3248998019909208,78,10.0,0.0,24,0
7,-0.4153584918587492,78,10.0,0.0,31,0
7,-0.3349507675317906,78,10.0,0.0,44,0
7,-0.36510366415440004,21,20.0,0.0,36,0
7,-0.48571525064483795,31,20.0,0.0,36,0
7,-0.4656133195630983,26,20.0,0.0,36,0
7,-0.4656133195630983,55,28.0,0.0,36,0
7,-0.4555623540222285,52,20.0,0.0,49,0
7,-0.43546042294048887,26,30.0,0.0,36,0
7,-0.28469593982744146,123,30.0,0.0,36,0
7,0.12739364734822137,65,26.0,0.0,36,0
7,-0.425409457399619,26,21.0,0.0,36,0
7,-0.07362566346917514,116,20.0,0.0,29,0
7,-0.38520559523613973,78,20.0,0.0,27,0
7,-0.4555623540222285,137,75.0,0.0,52,0
12,-0.4555623540222285,19,15.0,6.0,53,0
13,0.2178523372160498,116,12.87,3.61,48,0
9,-0.05352373238743549,26,35.0,12.25,33,0
9,-0.19423724995961303,52,26.0,9.1,48,0
9,-0.4153584918587492,126,22.0,7.7,22,0
9,-0.03342180130569584,67,26.0,9.1,53,0
9,-0.10377856009178461,126,22.0,7.7,35,0
9,-0.38520559523613973,126,30.0,10.5,53,0
9,0.08718978518474206,126,22.0,7.7,47,0
9,-0.4555623540222285,56,18.0,6.3,31,0
9,-0.27464497428657164,136,31.0,10.85,55,0
9,-0.39525656077700955,126,30.0,10.5,40,0
9,0.15754654397083084,101,37.0,12.95,38,0
9,-0.15403338779613374,87,37.0,12.95,31,0
9,-0.40530752631787936,101,18.0,6.3,40,0
9,-0.31484883645005096,67,35.0,12.25,33,0
9,-0.40530752631787936,26,22.0,7.7,36,0
9,-0.40530752631787936,123,26.0,9.1,63,0
9,-0.27464497428657164,56,18.0,6.3,27,0
9,0.03693495748039294,26,45.0,15.75,77,0
7,1.0219295804856359,26,67.0,0.0,118,0
4,-0.15403338779613374,126,0.0,9.57,118,0
7,-0.24449207766396217,137,158.0,0.0,118,0
2,-0.3047978709091811,116,30.55,7.64,61,0
2,-0.4555623540222285,116,16.2,4.05,68,0
2,-0.36510366415440004,116,0.0,15.93,41,0
2,-0.3751546296952699,116,78.0,19.5,41,0
2,-0.39525656077700955,116,63.7,15.93,71,0
2,3.414059379212654,116,187.85,46.96,48,0
6,0.40882068249257647,4,79.2,47.52,47,0
6,-0.43546042294048887,4,49.5,29.7,40,0
6,0.2178523372160498,137,138.6,83.16,63,0
6,0.31836199262474807,137,69.3,41.58,57,0
6,-0.425409457399619,4,59.4,35.64,34,0
6,-0.425409457399619,137,69.3,41.58,41,0
6,-0.24449207766396217,4,49.5,29.7,37,0
6,-0.43546042294048887,78,29.7,17.82,31,0
6,-0.28469593982744146,60,0.0,35.64,50,0
6,-0.39525656077700955,137,59.4,35.64,38,0
6,-0.43546042294048887,137,29.7,17.82,37,0
6,-0.07362566346917514,4,138.6,83.16,29,0
6,0.2580561993795291,4,39.6,23.76,29,0
6,-0.4153584918587492,56,29.7,17.82,28,0
6,-0.16408435333700355,137,69.3,41.58,30,0
6,-0.2947469053683113,4,99.0,59.4,36,0
6,-0.07362566346917514,126,29.7,17.82,31,0
6,-0.43546042294048887,126,29.7,17.82,57,0
6,-0.43546042294048887,123,19.8,11.88,44,0
6,-0.28469593982744146,78,0.0,17.82,32,0
6,-0.1741353188778734,4,49.5,29.7,31,0
6,0.14749557842996103,122,29.7,17.82,41,0
6,-0.16408435333700355,4,59.4,35.64,57,0
6,2.147637721063056,47,9.9,5.94,48,0
6,-0.3450017330726604,137,59.4,35.64,43,0
6,-0.20428821550048287,4,0.0,89.1,61,0
6,-0.48571525064483795,137,9.9,5.94,43,0
6,-0.13393145671439408,4,0.0,17.82,61,0
6,-0.39525656077700955,92,79.2,47.52,53,0
6,-0.3550526986135302,137,19.8,11.88,41,0
6,0.15754654397083084,4,0.0,47.52,33,0
6,0.15754654397083084,4,0.0,47.52,40,0
6,0.16759750951170066,137,9.9,5.94,32,0
7,0.5495342000647541,56,20.0,0.0,37,0
7,-0.3550526986135302,52,21.0,0.0,36,0
7,0.4289226135743161,52,20.0,0.0,36,0
7,-0.15403338779613374,90,61.0,0.0,36,0
7,-0.3550526986135302,56,28.0,0.0,27,0
7,-0.425409457399619,62,112.0,0.0,36,0
7,-0.43546042294048887,141,39.0,0.0,36,0
7,0.5495342000647541,56,20.0,0.0,35,0
7,-0.19423724995961303,116,22.0,0.0,36,0
7,0.38871875141083684,52,20.0,0.0,36,0
7,-0.2645940087457018,52,85.0,0.0,36,0
7,-0.07362566346917514,32,87.0,0.0,36,0
7,0.2178523372160498,41,112.0,0.0,36,0
7,-0.10377856009178461,52,26.0,0.0,36,0
7,-0.40530752631787936,56,20.0,0.0,30,0
7,-0.1841862844187432,4,34.0,0.0,36,0
7,-0.12388049117352426,26,26.0,0.0,36,0
7,-0.06357469792830531,136,161.0,0.0,36,0
7,-0.3047978709091811,62,44.0,0.0,36,0
7,-0.40530752631787936,56,35.0,0.0,50,0
7,0.2982600615430084,123,31.0,0.0,36,0
7,0.2982600615430084,126,22.0,0.0,28,0
7,-0.254543043204832,78,20.0,0.0,36,0
7,-0.3751546296952699,62,53.0,0.0,36,0
7,0.0067820608577834635,101,34.0,0.0,36,0
7,-0.2143391810413527,123,20.0,0.0,23,0
7,-0.425409457399619,126,39.0,0.0,42,0
7,-0.3349507675317906,126,20.0,0.0,39,0
7,0.4289226135743161,4,38.0,0.0,36,0
7,-0.1741353188778734,137,0.0,0.0,56,0
7,-0.2645940087457018,21,72.0,0.0,36,0
7,0.5595851656056239,122,62.0,0.0,36,0
7,0.4188716480334463,41,70.0,0.0,36,0
7,-0.1741353188778734,55,10.0,0.0,27,0
7,0.6399928899325824,26,16.0,0.0,36,0
7,-0.3751546296952699,62,80.0,0.0,36,0
7,-0.11382952563265444,55,27.0,0.0,36,0
7,-0.4455113884813587,56,12.0,0.0,46,0
7,0.23795426829778943,56,10.0,0.0,36,0
7,0.8510631662908488,78,26.0,0.0,33,0
7,0.03693495748039294,72,22.0,0.0,36,0
7,-0.36510366415440004,55,34.0,0.0,36,0
7,0.026883991939523115,78,10.0,0.0,40,0
7,-0.47566428510396813,126,10.0,0.0,36,0
7,-0.19423724995961303,26,20.0,0.0,36,0
7,-0.3349507675317906,56,10.0,0.0,22,0
7,-0.3751546296952699,119,10.0,0.0,36,0
7,1.293305650089121,41,80.0,0.0,36,0
7,0.5093303379012747,136,80.0,0.0,45,0
7,0.35856585478822733,26,17.0,0.0,36,0
7,-0.13393145671439408,141,10.0,0.0,68,0
7,0.12739364734822137,67,39.0,0.0,36,0
7,0.03693495748039294,55,13.0,0.0,34,0
7,-0.3248998019909208,26,11.0,0.0,59,0
7,-0.4455113884813587,26,35.0,0.0,36,0
7,-0.39525656077700955,116,26.0,0.0,64,0
7,-0.3751546296952699,126,12.0,0.0,47,0
7,0.11734268180735154,101,12.0,0.0,36,0
7,-0.02337083576482601,126,10.0,0.0,41,0
7,0.23795426829778943,123,10.0,0.0,36,0
7,-0.254543043204832,126,14.0,0.0,29,0
7,-0.3450017330726604,26,19.0,0.0,36,0
7,-0.47566428510396813,4,35.0,0.0,36,0
7,-0.24449207766396217,44,41.0,0.0,36,0
7,-0.23444111212309235,15,14.0,0.0,36,0
7,-0.2645940087457018,26,19.0,0.0,36,0
7,-0.38520559523613973,26,10.0,0.0,36,0
7,-0.4656133195630983,26,20.0,0.0,36,0
7,-0.27464497428657164,126,12.0,0.0,39,0
7,-0.11382952563265444,116,10.0,0.0,36,0
7,0.18769944059344032,137,80.0,0.0,63,0
7,-0.02337083576482601,78,10.0,0.0,28,0
7,-0.07362566346917514,137,38.0,0.0,24,0
7,-0.3248998019909208,78,10.0,0.0,36,0
7,-0.39525656077700955,126,48.0,0.0,36,0
7,-0.47566428510396813,62,29.0,0.0,36,0
7,-0.4656133195630983,116,15.0,0.0,36,0
7,-0.254543043204832,56,24.0,0.0,53,0
7,-0.47566428510396813,78,10.0,0.0,29,0
7,-0.3349507675317906,62,78.0,0.0,36,0
7,0.47917744127866524,101,20.0,0.0,36,0
7,-0.4656133195630983,126,22.0,0.0,42,0
7,-0.47566428510396813,87,20.0,0.0,36,0
7,-0.254543043204832,116,20.0,0.0,36,0
7,-0.48571525064483795,56,20.0,0.0,36,0
7,-0.47566428510396813,67,35.0,0.0,36,0
7,-0.43546042294048887,116,20.0,0.0,36,0
7,-0.19423724995961303,44,76.0,0.0,36,0
7,-0.47566428510396813,52,20.0,0.0,42,0
7,-0.31484883645005096,123,22.0,0.0,36,0
8,-0.2243901465822225,55,39.0,15.6,118,0
10,0.2982600615430084,56,28.0,10.64,48,0
12,-0.2143391810413527,19,15.0,6.0,61,0
12,-0.2143391810413527,19,23.0,9.2,56,0
13,-0.13393145671439408,116,7.0,1.96,48,0
9,-0.23444111212309235,101,22.0,7.7,34,0
9,0.35856585478822733,101,30.0,10.5,52,0
9,-0.3349507675317906,141,22.0,7.7,54,0
9,-0.39525656077700955,126,30.0,10.5,56,0
9,-0.47566428510396813,126,18.0,6.3,66,0
9,-0.48571525064483795,78,18.0,6.3,27,0
9,-0.36510366415440004,78,33.0,11.55,45,0
9,-0.39525656077700955,56,22.0,7.7,47,0
9,-0.07362566346917514,126,22.0,7.7,34,0
9,-0.3550526986135302,56,22.0,7.7,58,0
9,-0.4656133195630983,123,22.0,7.7,30,0
9,0.27815813046126875,44,67.0,23.45,38,0
9,0.36861682032909715,78,56.0,19.6,33,0
9,0.11734268180735154,32,125.0,43.75,56,0
0,0.3284129581656179,90,0.0,28.5,22,0
0,0.2178523372160498,136,0.0,42.18,22,0
1,-0.36510366415440004,52,51.0,17.85,118,0
1,-0.40530752631787936,101,3.43,1.2,48,0
2,-0.39525656077700955,116,17.55,4.39,33,0
2,-0.38520559523613973,116,30.55,7.64,26,0
2,-0.39525656077700955,116,43.55,10.89,60,0
2,-0.03342180130569584,116,64.35,16.09,33,0
2,0.5495342000647541,116,172.25,43.06,27,1
2,3.1627852406909085,116,252.85,63.21,36,0
2,3.3236006893448256,116,252.85,63.21,34,0
2,3.182887171772648,116,187.85,46.96,38,0
2,3.172836206231778,116,252.85,63.21,44,1
6,-0.06357469792830531,4,29.7,17.82,49,0
6,0.660094821014322,60,118.8,71.28,39,0
6,0.15754654397083084,78,29.7,17.82,57,0
6,0.18769944059344032,4,49.5,29.7,41,0
6,0.2178523372160498,4,89.1,53.46,41,0
6,0.660094821014322,137,0.0,35.64,26,0
6,0.6399928899325824,60,188.1,112.86,46,0
6,-0.4555623540222285,126,29.7,17.82,58,0
6,0.6299419243917126,119,69.3,41.58,31,0
6,-0.27464497428657164,78,0.0,11.88,43,0
6,-0.16408435333700355,119,29.7,17.82,30,0
6,-0.15403338779613374,103,0.0,53.46,31,0
6,0.23795426829778943,4,108.9,65.34,47,0
6,0.27815813046126875,137,89.1,53.46,56,0
6,-0.4455113884813587,4,39.6,23.76,61,0
6,0.09724075072561189,95,29.7,17.82,41,0
6,0.09724075072561189,4,79.2,47.52,31,0
6,-0.02337083576482601,126,19.8,11.88,23,0
6,0.07713881964387224,136,69.3,41.58,56,0
6,-0.4455113884813587,126,0.0,11.88,29,0
6,-0.3248998019909208,126,39.6,23.76,42,0
6,0.14749557842996103,4,79.2,47.52,33,0
6,-0.2947469053683113,23,49.5,29.7,40,0
6,0.14749557842996103,4,79.2,47.52,40,0
6,-0.31484883645005096,119,39.6,23.76,32,0
6,-0.0032689046830863618,137,69.3,41.58,41,0
6,0.026883991939523115,4,19.8,11.88,29,0
6,0.08718978518474206,4,49.5,29.7,29,0
7,-0.43546042294048887,123,37.0,0.0,36,0
7,-0.4555623540222285,78,23.0,0.0,36,0
7,1.0621334426491151,56,20.0,0.0,36,0
7,-0.4455113884813587,126,20.0,0.0,36,0
7,-0.3349507675317906,67,42.0,0.0,36,1
7,-0.4555623540222285,78,20.0,0.0,36,0
7,0.27815813046126875,52,26.0,0.0,36,0
7,-0.2143391810413527,126,35.0,0.0,36,0
7,0.27815813046126875,52,32.0,0.0,36,0
7,0.026883991939523115,126,20.0,0.0,36,0
7,-0.425409457399619,126,56.0,0.0,46,0
7,1.986822272409139,101,20.0,0.0,36,0
7,0.28820909600213857,78,20.0,0.0,47,0
7,-0.28469593982744146,78,20.0,0.0,35,0
7,0.06708785410300241,136,83.0,0.0,36,0
7,-0.4455113884813587,101,20.0,0.0,36,0
7,0.18769944059344032,52,27.0,0.0,36,0
7,-0.4153584918587492,126,26.0,0.0,36,0
7,-0.4555623540222285,78,23.0,0.0,36,0
7,-0.3450017330726604,78,20.0,0.0,44,0
7,-0.06357469792830531,123,20.0,0.0,36,0
7,-0.06357469792830531,141,26.0,0.0,36,0
7,0.6399928899325824,101,20.0,0.0,36,0
7,0.28820909600213857,21,27.0,0.0,36,0
7,-0.2143391810413527,126,23.0,0.0,36,0
7,-0.16408435333700355,123,21.0,0.0,36,1
7,0.15754654397083084,87,20.0,0.0,36,0
7,-0.07362566346917514,67,38.0,0.0,36,0
7,-0.4555623540222285,56,40.0,0.0,36,0
7,-0.20428821550048287,123,28.0,0.0,36,0
7,-0.3248998019909208,56,20.0,0.0,29,0
7,-0.3047978709091811,55,27.0,0.0,36,0
7,0.09724075072561189,78,31.0,0.0,36,0
7,-0.40530752631787936,78,20.0,0.0,36,0
7,-0.4656133195630983,56,20.0,0.0,36,0
7,-0.254543043204832,26,34.0,0.0,36,0
7,-0.3248998019909208,141,20.0,0.0,33,0
7,-0.20428821550048287,26,27.0,0.0,36,0
7,-0.3550526986135302,26,25.0,0.0,36,0
7,-0.43546042294048887,56,51.0,0.0,37,0
7,-0.3349507675317906,116,84.0,0.0,36,0
7,-0.36510366415440004,55,112.0,0.0,36,0
7,-0.27464497428657164,56,27.0,0.0,36,0
7,-0.27464497428657164,26,35.0,0.0,36,0
7,-0.39525656077700955,116,60.0,0.0,36,0
7,-0.4455113884813587,116,10.0,0.0,36,0
7,-0.28469593982744146,56,24.0,0.0,37,0
7,-0.4153584918587492,55,0.0,0.0,36,0
7,-0.2143391810413527,123,16.0,0.0,36,0
7,-0.0032689046830863618,126,25.0,0.0,34,0
7,-0.40530752631787936,4,49.0,0.0,36,0
7,0.78070640750476,116,20.0,0.0,36,0
7,0.78070640750476,116,20.0,0.0,36,0
7,-0.36510366415440004,126,25.0,0.0,51,0
7,-0.36510366415440004,70,24.0,0.0,36,0
7,-0.2645940087457018,116,23.0,0.0,36,0
7,2.217994479849145,101,23.0,0.0,36,0
7,-0.39525656077700955,78,10.0,0.0,36,0
7,0.2279033027569196,52,35.0,0.0,36,0
7,-0.425409457399619,60,11.0,0.0,36,0
7,-0.3751546296952699,56,14.0,0.0,26,0
7,-0.3047978709091811,21,31.0,0.0,36,0
7,0.15754654397083084,4,21.0,0.0,36,0
7,-0.4153584918587492,116,10.0,0.0,32,0
7,-0.013319870223956186,87,10.0,0.0,26,0
7,-0.3550526986135302,26,25.0,0.0,36,0
7,0.12739364734822137,101,48.0,0.0,36,0
7,0.20780137167517995,116,12.0,0.0,36,0
7,-0.27464497428657164,26,25.0,0.0,36,0
7,-0.20428821550048287,56,51.0,0.0,30,0
7,-0.3349507675317906,116,24.0,0.0,36,0
7,-0.13393145671439408,137,80.0,0.0,27,0
7,-0.2143391810413527,137,13.0,0.0,27,0
7,-0.15403338779613374,137,10.0,0.0,27,0
7,-0.43546042294048887,141,16.0,0.0,36,0
7,1.755650064969133,52,15.0,0.0,36,0
7,-0.40530752631787936,116,45.0,0.0,67,0
7,-0.4455113884813587,78,10.0,0.0,33,0
7,-0.39525656077700955,52,17.0,0.0,71,0
7,0.09724075072561189,101,12.0,0.0,36,0
7,-0.10377856009178461,78,10.0,0.0,74,0
