code,planName,duration,country,netSales,netProfit,age,accident
7,10,0.06369035429039524,101,13.0,0.0,36,0
7,10,0.009625230391152978,141,10.0,0.0,55,0
7,10,0.04607823059594511,136,80.0,0.0,36,0
7,10,0.04587343845996313,136,80.0,0.0,36,0
7,10,0.020888797870161784,101,20.0,0.0,36,0
7,10,0.0018431292238378044,87,10.0,0.0,36,0
7,10,0.0073725168953512185,101,10.0,0.0,36,0
7,10,0.018226500102396067,137,67.0,0.0,48,0
7,10,0.008601269711243087,44,80.0,0.0,36,0
7,10,0.026008601269711242,101,19.0,0.0,36,0
7,10,0.02867089903747696,62,17.0,0.0,36,0
7,10,0.014540241654720457,136,56.0,0.0,36,0
7,10,0.001433544951873848,78,10.0,0.0,37,0
7,10,0.04587343845996313,136,80.0,0.0,36,0
7,10,0.014130657382756501,62,32.0,0.0,26,0
7,10,0.008601269711243087,87,14.0,0.0,36,0
7,10,0.01658816301454024,87,10.0,0.0,28,0
7,10,0.0012287528158918697,126,10.0,0.0,36,0
7,10,0.0012287528158918697,126,13.0,0.0,30,0
7,10,0.01310669670284661,120,33.0,0.0,36,0
7,10,0.009215646119189022,4,43.0,0.0,36,0
7,10,0.0073725168953512185,90,12.0,0.0,36,0
7,10,0.005324595535531436,141,15.0,0.0,29,0
7,10,0.012697112430882652,123,22.0,0.0,36,0
7,10,0.0016383370878558263,126,10.0,0.0,44,0
7,10,0.0028670899037476962,56,10.0,0.0,37,0
7,10,0.0032766741757116525,116,0.0,0.0,36,0
7,10,0.012697112430882652,26,12.0,0.0,36,0
7,10,0.0016383370878558263,126,11.0,0.0,42,0
7,10,0.0020479213598197828,141,10.0,0.0,36,0
7,10,0.013925865246774522,126,12.0,0.0,36,0
7,10,0.03399549457300839,4,21.0,0.0,36,0
7,10,0.012697112430882652,70,55.0,0.0,36,0
7,10,0.012697112430882652,70,57.0,0.0,36,0
7,10,0.020888797870161784,4,12.0,0.0,36,0
7,10,0.0010239606799098914,126,10.0,0.0,30,0
7,10,0.004915011263567479,26,40.0,0.0,36,0
7,10,0.059184927298791726,62,44.0,0.0,36,0
7,10,0.013721073110792544,26,39.0,0.0,36,0
7,10,0.01310669670284661,141,10.0,0.0,36,0
7,10,0.0028670899037476962,123,27.0,0.0,36,0
7,10,0.0018431292238378044,26,20.0,0.0,36,0
7,10,0.008191685439279131,4,22.0,0.0,36,0
7,10,0.001433544951873848,56,10.0,0.0,36,0
7,10,0.0024575056317837395,23,80.0,0.0,29,0
7,10,0.0024575056317837395,26,20.0,0.0,36,0
7,0,0.005324595535531436,101,20.0,0.0,36,0
7,0,0.0032766741757116525,116,20.0,0.0,36,0
7,0,0.0016383370878558263,26,20.0,0.0,49,0
7,0,0.009625230391152978,116,20.0,0.0,36,0
7,0,0.0008191685439279131,116,20.0,0.0,36,0
7,0,0.0040958427196395655,55,39.0,0.0,36,0
7,0,0.004505426991603522,67,56.0,0.0,36,0
7,0,0.004505426991603522,62,30.0,0.0,36,0
7,0,0.004915011263567479,116,60.0,0.0,36,0
8,25,0.005119803399549457,55,42.0,16.8,118,0
8,25,0.0006143764079459349,55,62.0,24.8,118,0
8,25,0.005119803399549457,55,62.0,24.8,118,0
10,25,0.0024575056317837395,56,22.0,8.36,48,0
12,25,0.0008191685439279131,19,15.0,6.0,53,0
12,25,0.002252713495801761,19,23.0,9.2,58,0
12,25,0.0010239606799098914,19,15.0,6.0,56,0
13,22,0.004710219127585501,116,4.63,1.3,48,0
13,22,0.0024575056317837395,116,3.79,1.06,48,0
9,8,0.018226500102396067,126,30.0,10.5,19,0
9,8,0.001433544951873848,76,22.0,7.7,34,0
9,8,0.016792955150522218,26,40.0,14.0,70,0
9,8,0.01310669670284661,101,37.0,12.95,38,0
9,8,0.014745033790702435,52,26.0,9.1,31,0
9,8,0.01781691583043211,126,22.0,7.7,21,0
9,8,0.0010239606799098914,126,18.0,6.3,35,0
9,8,0.028875691173458937,62,40.0,14.0,23,0
9,8,0.0057341798074953924,126,30.0,10.5,66,0
9,8,0.010239606799098914,56,37.0,12.95,33,0
9,8,0.01535941019864837,56,18.0,6.3,48,0
9,8,0.0032766741757116525,126,22.0,7.7,45,0
9,8,0.0036862584476756092,26,40.0,14.0,37,0
9,8,0.0032766741757116525,126,22.0,7.7,45,0
9,8,0.0016383370878558263,126,22.0,7.7,47,0
9,8,0.013516280974810566,26,40.0,14.0,69,0
9,8,0.006553348351423305,101,37.0,12.95,34,0
9,8,0.007986893303297153,26,35.0,12.25,60,0
9,8,0.0024575056317837395,78,18.0,6.3,43,0
9,8,0.006962932623387262,123,26.0,9.1,67,0
9,8,0.007577309031333196,123,26.0,9.1,60,0
9,8,0.005529387671513414,26,35.0,12.25,50,0
9,8,0.007986893303297153,26,35.0,12.25,39,0
9,8,0.0012287528158918697,55,22.0,7.7,39,0
9,8,0.0018431292238378044,26,22.0,7.7,47,0
9,25,0.002252713495801761,67,45.0,15.75,44,0
1,25,0.004710219127585501,126,29.0,10.15,118,0
1,2,0.005324595535531436,126,29.02,10.16,48,0
2,9,0.003481466311693631,116,34.5,8.63,34,0
2,17,0.001433544951873848,116,36.75,9.19,62,0
2,17,0.0020479213598197828,116,29.4,7.35,38,0
2,17,0.0020479213598197828,116,62.25,15.56,39,0
2,4,0.07904976448904362,116,216.75,54.19,25,0
6,16,0.008601269711243087,54,118.8,71.28,61,0
6,16,0.002662297767765718,4,0.0,11.88,31,0
6,16,0.0032766741757116525,78,0.0,35.64,42,0
6,16,0.004505426991603522,4,69.3,41.58,46,0
6,16,0.0008191685439279131,4,9.9,5.94,35,0
6,16,0.0008191685439279131,78,19.8,11.88,60,0
6,16,0.0038910505836575876,4,0.0,65.34,35,0
6,16,0.0038910505836575876,4,39.6,23.76,39,0
6,16,0.006553348351423305,78,19.8,11.88,46,0
6,16,0.0028670899037476962,78,39.6,23.76,38,0
6,16,0.01433544951873848,137,59.4,35.64,36,0
6,16,0.010444398935080892,90,89.1,53.46,68,0
6,16,0.0018431292238378044,126,49.5,29.7,48,0
6,16,0.0038910505836575876,136,59.4,35.64,31,0
6,16,0.006553348351423305,4,49.5,29.7,67,0
6,16,0.00716772475936924,136,59.4,35.64,31,0
6,16,0.0020479213598197828,4,69.3,41.58,40,0
6,16,0.0016383370878558263,4,49.5,29.7,29,0
6,16,0.0032766741757116525,78,29.7,17.82,58,0
6,16,0.002252713495801761,90,0.0,11.88,47,0
6,16,0.0038910505836575876,4,29.7,17.82,23,0
6,16,0.0036862584476756092,78,29.7,17.82,47,0
6,16,0.0006143764079459349,78,9.9,5.94,37,0
6,16,0.002252713495801761,4,39.6,23.76,31,0
6,16,0.013311488838828588,4,39.6,23.76,24,0
6,16,0.01433544951873848,62,49.5,29.7,44,0
6,16,0.001433544951873848,101,29.7,17.82,57,0
7,1,0.010034814663116936,87,20.0,0.0,36,0
7,1,0.013925865246774522,62,54.0,0.0,36,0
7,1,0.031128404669260697,136,112.0,0.0,36,0
7,1,0.0012287528158918697,101,25.0,0.0,36,0
7,1,0.018840876510342,78,20.0,0.0,36,0
7,1,0.002252713495801761,141,22.0,0.0,36,0
7,1,0.0012287528158918697,26,20.0,0.0,36,0
7,1,0.02027442146221585,116,111.0,0.0,50,0
7,1,0.017612123694450133,67,48.0,0.0,36,0
7,1,0.0016383370878558263,126,20.0,0.0,36,0
7,1,0.016178578742576284,26,34.0,0.0,36,0
7,1,0.0024575056317837395,120,35.0,0.0,36,0
7,1,0.018226500102396067,26,57.0,0.0,36,0
7,1,0.005529387671513414,101,20.0,0.0,36,0
7,1,0.01535941019864837,141,20.0,0.0,36,0
7,1,0.009420438255171,126,49.0,0.0,40,0
7,1,0.026622977677657176,101,20.0,0.0,36,0
7,1,0.013925865246774522,55,25.0,0.0,36,0
7,1,0.012492320294900675,70,62.0,0.0,36,0
7,1,0.0024575056317837395,78,20.0,0.0,36,0
7,1,0.0030718820397296746,78,20.0,0.0,36,0
7,1,0.007577309031333196,26,35.0,0.0,36,0
7,1,0.0016383370878558263,26,44.0,0.0,36,0
7,1,0.004710219127585501,78,20.0,0.0,48,0
7,1,0.001433544951873848,111,32.0,0.0,47,0
7,1,0.00716772475936924,26,36.0,0.0,36,0
7,1,0.001433544951873848,111,32.0,0.0,46,0
7,1,0.0018431292238378044,78,20.0,0.0,77,0
7,1,0.001433544951873848,126,34.0,0.0,25,0
7,1,0.0028670899037476962,56,20.0,0.0,40,0
7,1,0.002252713495801761,62,34.0,0.0,36,0
7,1,0.009215646119189022,56,20.0,0.0,43,0
7,1,0.016792955150522218,78,29.0,0.0,36,0
7,1,0.005324595535531436,135,51.0,0.0,36,0
7,1,0.0028670899037476962,52,47.0,0.0,36,0
7,1,0.010853983207044848,120,37.0,0.0,36,0
7,1,0.009420438255171,126,44.0,0.0,36,0
7,1,0.006348556215441327,4,20.0,0.0,36,0
7,10,0.0036862584476756092,56,10.0,0.0,34,0
7,10,0.001433544951873848,56,10.0,0.0,49,0
7,10,0.0032766741757116525,26,25.0,0.0,36,0
7,10,0.0012287528158918697,55,10.0,0.0,28,0
7,10,0.0028670899037476962,123,42.0,0.0,36,0
7,10,0.002252713495801761,78,20.0,0.0,36,0
7,10,0.02846610690149498,62,26.0,0.0,36,0
7,10,0.005119803399549457,137,25.0,0.0,45,0
7,10,0.002662297767765718,26,14.0,0.0,36,0
7,10,0.010034814663116936,67,0.0,0.0,36,0
7,10,0.018431292238378045,119,80.0,0.0,36,0
7,10,0.04546385418799918,136,80.0,0.0,36,0
7,10,0.004505426991603522,55,10.0,0.0,36,0
7,10,0.001433544951873848,116,15.0,0.0,36,0
7,10,0.0012287528158918697,21,14.0,0.0,36,0
7,10,0.009830022527134956,126,17.0,0.0,36,0
7,10,0.0040958427196395655,67,31.0,0.0,36,0
7,10,0.004505426991603522,141,10.0,0.0,69,0
7,10,0.023346303501945522,101,10.0,0.0,36,0
7,10,0.008806061847225065,92,12.0,0.0,36,0
7,10,0.0006143764079459349,44,11.0,0.0,36,0
7,10,0.028056522629531025,116,31.0,0.0,36,0
7,10,0.04587343845996313,89,28.0,0.0,36,0
7,10,0.006758140487405284,87,10.0,0.0,36,0
7,10,0.0024575056317837395,141,23.0,0.0,36,0
7,10,0.022322342822035632,4,15.0,0.0,36,0
7,10,0.03399549457300839,46,39.0,0.0,36,0
7,10,0.005324595535531436,122,10.0,0.0,36,0
7,10,0.003481466311693631,26,30.0,0.0,36,0
7,10,0.0018431292238378044,116,23.0,0.0,36,0
7,10,0.0010239606799098914,56,24.0,0.0,36,0
7,10,0.0032766741757116525,101,10.0,0.0,36,0
7,10,0.005119803399549457,62,39.0,0.0,36,0
7,10,0.008806061847225065,56,20.0,0.0,30,0
7,10,0.0073725168953512185,60,15.0,0.0,36,0
7,10,0.020684005734179806,55,10.0,0.0,36,0
7,10,0.027851730493549047,100,80.0,0.0,51,0
7,10,0.044644685644071265,123,29.0,0.0,36,0
7,10,0.01290190456686463,123,66.0,0.0,36,0
7,10,0.06102805652262953,92,80.0,0.0,36,0
7,10,0.009625230391152978,126,16.0,0.0,36,0
7,10,0.005529387671513414,101,10.0,0.0,36,0
7,10,0.002252713495801761,4,43.0,0.0,36,0
7,10,0.002662297767765718,116,10.0,0.0,36,0
7,10,0.02621339340569322,137,11.0,0.0,51,0
7,10,0.0018431292238378044,90,26.0,0.0,36,0
7,10,0.0018431292238378044,56,21.0,0.0,36,0
7,10,0.007782101167315175,62,36.0,0.0,36,0
7,10,0.015973786606594306,55,18.0,0.0,36,0
7,10,0.015973786606594306,126,23.0,0.0,36,0
7,10,0.0038910505836575876,126,13.0,0.0,36,0
7,10,0.005529387671513414,87,10.0,0.0,36,0
7,10,0.0032766741757116525,62,18.0,0.0,36,0
7,10,0.002662297767765718,126,28.0,0.0,56,0
7,10,0.013721073110792544,126,66.0,0.0,36,0
7,10,0.0016383370878558263,136,10.0,0.0,36,0
7,10,0.0036862584476756092,56,10.0,0.0,36,0
7,10,0.006348556215441327,62,15.0,0.0,36,0
7,10,0.012082736022936719,46,0.0,0.0,36,0
7,10,0.0032766741757116525,120,25.0,0.0,36,0
7,10,0.03481466311693631,26,21.0,0.0,36,0
7,10,0.0020479213598197828,122,61.0,0.0,36,0
7,10,0.018636084374360023,87,11.0,0.0,36,0
7,10,0.0036862584476756092,101,10.0,0.0,36,0
7,10,0.010034814663116936,4,18.0,0.0,36,0
7,10,0.010853983207044848,67,14.0,0.0,32,0
7,10,0.0018431292238378044,56,11.0,0.0,34,0
7,0,0.007782101167315175,78,20.0,0.0,26,0
7,0,0.00593897194347737,26,20.0,0.0,36,0
7,0,0.0006143764079459349,56,20.0,0.0,36,0
7,0,0.0006143764079459349,55,20.0,0.0,36,0
7,0,0.0008191685439279131,26,20.0,0.0,36,0
7,0,0.0008191685439279131,62,28.0,0.0,44,0
7,0,0.0008191685439279131,26,30.0,0.0,36,0
7,0,0.0012287528158918697,55,20.0,0.0,34,0
7,0,0.022322342822035632,137,20.0,0.0,28,0
8,25,0.0020479213598197828,55,39.0,15.6,118,0
8,25,0.02396067990989146,55,93.0,37.2,118,0
8,25,0.02396067990989146,55,31.0,12.4,118,0
8,25,0.0018431292238378044,55,156.0,62.4,118,0
8,25,0.002662297767765718,55,39.0,15.6,118,0
10,25,0.022117550686053655,32,75.0,28.5,48,0
12,25,0.0024575056317837395,19,15.0,6.0,37,0
12,25,0.0016383370878558263,19,15.0,6.0,48,0
13,22,0.0008191685439279131,116,1.67,0.47,48,0
13,22,0.00040958427196395656,116,1.35,0.38,48,0
13,22,0.0006143764079459349,116,0.81,0.23,48,0
13,22,0.032766741757116524,116,6.94,1.95,48,0
9,8,0.0012287528158918697,52,22.0,7.7,62,0
9,8,0.004710219127585501,26,26.0,9.1,41,0
9,8,0.0010239606799098914,55,22.0,7.7,42,0
9,8,0.0010239606799098914,55,26.0,9.1,30,0
9,8,0.007577309031333196,101,22.0,7.7,38,0
9,8,0.018431292238378045,90,61.0,21.35,40,1
9,8,0.0016383370878558263,52,26.0,9.1,58,0
9,8,0.006962932623387262,101,37.0,12.95,31,0
9,8,0.0038910505836575876,21,22.0,7.7,56,0
9,8,0.006962932623387262,123,26.0,9.1,39,0
9,8,0.006143764079459348,126,22.0,7.7,56,0
9,8,0.0057341798074953924,123,44.0,15.4,73,0
9,8,0.013311488838828588,26,40.0,14.0,63,0
9,8,0.0016383370878558263,56,18.0,6.3,47,0
9,8,0.0016383370878558263,52,22.0,7.7,52,0
9,8,0.0008191685439279131,126,18.0,6.3,30,0
9,25,0.0028670899037476962,101,26.0,9.1,59,0
9,25,0.016383370878558262,62,45.0,15.75,33,0
9,25,0.001433544951873848,55,45.0,15.75,62,0
4,12,0.019660045054269916,78,29.0,9.57,76,0
4,12,0.005529387671513414,126,29.0,9.57,70,0
4,12,0.020888797870161784,78,29.0,9.57,72,0
4,12,0.05816096661888183,78,29.0,9.57,9,0
4,12,0.02027442146221585,126,29.0,9.57,64,0
1,25,0.004710219127585501,126,34.0,11.9,118,0
1,2,0.012492320294900675,78,5.44,1.9,48,0
1,2,0.0016383370878558263,78,6.2,2.17,48,0
2,9,0.0032766741757116525,116,34.5,8.63,19,0
2,9,0.013925865246774522,116,20.25,5.06,27,0
2,9,0.013925865246774522,116,20.25,5.06,27,0
2,17,0.0020479213598197828,116,30.75,7.69,39,0
2,17,0.020684005734179806,116,37.5,9.38,34,0
2,17,0.024575056317837393,116,37.5,9.38,34,0
2,17,0.0012287528158918697,116,27.75,6.94,34,0
6,16,0.0030718820397296746,4,0.0,35.64,42,0
6,16,0.0006143764079459349,92,9.9,5.94,31,0
6,16,0.010034814663116936,4,89.1,53.46,44,0
6,16,0.03440507884497235,54,0.0,65.34,42,0
6,16,0.021503174278107717,78,39.6,23.76,47,0
6,16,0.0028670899037476962,101,29.7,17.82,70,0
6,16,0.023346303501945522,126,39.6,23.76,28,0
6,16,0.004505426991603522,4,99.0,59.4,50,0
6,16,0.03440507884497235,54,108.9,65.34,31,0
6,16,0.010034814663116936,4,89.1,53.46,31,0
6,16,0.0020479213598197828,4,29.7,17.82,31,0
6,16,0.002662297767765718,78,9.9,5.94,37,0
6,16,0.012492320294900675,126,69.3,41.58,31,0
6,16,0.012492320294900675,126,0.0,41.58,31,0
6,16,0.0018431292238378044,40,49.5,29.7,38,0
6,16,0.02375588777390948,4,0.0,47.52,49,0
6,16,0.006348556215441327,78,19.8,11.88,68,0
6,16,0.008191685439279131,78,39.6,23.76,31,0
6,16,0.006962932623387262,44,29.7,17.82,36,0
6,16,0.019864837190251894,54,138.6,83.16,59,0
6,16,0.02252713495801761,95,79.2,47.52,31,0
6,16,0.020684005734179806,136,69.3,41.58,48,0
6,16,0.0235510956379275,44,108.9,65.34,31,0
6,16,0.040139258652467744,103,158.4,95.04,44,0
6,16,0.0020479213598197828,95,9.9,5.94,41,0
6,16,0.0032766741757116525,95,29.7,17.82,41,0
7,1,0.005529387671513414,123,0.0,0.0,36,0
7,1,0.013311488838828588,119,51.0,0.0,36,1
7,1,0.02723735408560311,60,101.0,0.0,36,0
7,1,0.007782101167315175,126,45.0,0.0,36,0
7,1,0.0038910505836575876,123,37.0,0.0,36,0
7,1,0.015154618062666393,78,20.0,0.0,36,0
7,1,0.021912758550071677,62,49.0,0.0,36,0
7,1,0.021912758550071677,62,36.0,0.0,36,0
7,1,0.012492320294900675,126,22.0,0.0,36,0
7,1,0.012697112430882652,78,20.0,0.0,53,0
7,1,0.0012287528158918697,52,65.0,0.0,36,0
7,1,0.0032766741757116525,67,46.0,0.0,24,0
7,1,0.0020479213598197828,123,34.0,0.0,36,0
7,1,0.00593897194347737,116,43.0,0.0,36,0
7,1,0.015154618062666393,78,20.0,0.0,36,0
7,1,0.0024575056317837395,126,29.0,0.0,41,0
7,1,0.009420438255171,101,20.0,0.0,36,0
7,1,0.0032766741757116525,101,20.0,0.0,36,0
7,1,0.007782101167315175,126,20.0,0.0,30,0
7,1,0.007986893303297153,141,20.0,0.0,36,0
7,1,0.007986893303297153,101,20.0,0.0,36,0
7,1,0.035224247388900266,101,20.0,0.0,36,0
7,1,0.002252713495801761,26,0.0,0.0,36,0
7,1,0.0016383370878558263,141,21.0,0.0,36,0
7,1,0.00593897194347737,26,37.0,0.0,36,0
7,1,0.027851730493549047,56,26.0,0.0,34,0
7,1,0.0032766741757116525,56,30.0,0.0,45,0
7,1,0.0024575056317837395,126,22.0,0.0,36,0
7,1,0.010444398935080892,101,20.0,0.0,36,0
7,1,0.004915011263567479,26,27.0,0.0,36,0
7,1,0.031742781077206635,101,20.0,0.0,36,0
7,1,0.01064919107106287,103,107.0,0.0,36,0
7,1,0.005119803399549457,90,52.0,0.0,36,0
7,1,0.0012287528158918697,56,20.0,0.0,36,0
7,1,0.009215646119189022,126,62.0,0.0,36,0
7,1,0.009625230391152978,4,33.0,0.0,36,0
7,1,0.002252713495801761,101,20.0,0.0,36,0
7,1,0.04628302273192709,89,35.0,0.0,36,0
7,10,0.029694859717386852,58,10.0,0.0,36,0
7,10,0.0016383370878558263,56,10.0,0.0,55,0
7,10,0.002662297767765718,101,10.0,0.0,36,0
7,10,0.012082736022936719,126,23.0,0.0,36,0
7,10,0.03399549457300839,62,23.0,0.0,36,0
7,10,0.0018431292238378044,67,45.0,0.0,36,0
7,10,0.02723735408560311,60,66.0,0.0,36,0
7,10,0.001433544951873848,87,39.0,0.0,36,0
7,10,0.0012287528158918697,126,10.0,0.0,54,0
7,10,0.0036862584476756092,56,10.0,0.0,28,0
7,10,0.011468359614990783,4,13.0,0.0,36,0
7,10,0.003481466311693631,137,36.0,0.0,23,0
7,10,0.002252713495801761,126,13.0,0.0,60,0
7,10,0.0008191685439279131,87,10.0,0.0,25,0
7,10,0.007986893303297153,101,10.0,0.0,36,0
7,10,0.017407331558468152,41,70.0,0.0,36,0
7,10,0.012697112430882652,78,10.0,0.0,53,0
7,10,0.03420028670899037,101,10.0,0.0,36,0
7,10,0.025189432725783327,62,17.0,0.0,36,0
7,10,0.03932009010853983,126,10.0,0.0,36,0
7,10,0.03932009010853983,126,10.0,0.0,36,0
7,10,0.03932009010853983,126,10.0,0.0,36,0
7,10,0.03932009010853983,126,10.0,0.0,36,0
7,10,0.03932009010853983,126,10.0,0.0,36,0
7,10,0.03071882039729674,67,44.0,0.0,36,0
7,10,0.008601269711243087,137,108.0,0.0,42,0
7,10,0.009010853983207045,123,19.0,0.0,36,0
7,10,0.0016383370878558263,141,15.0,0.0,36,0
7,10,0.0008191685439279131,78,11.0,0.0,36,0
7,10,0.0006143764079459349,52,10.0,0.0,36,0
7,10,0.002252713495801761,56,23.0,0.0,36,0
7,10,0.0018431292238378044,78,10.0,0.0,47,0
7,10,0.00593897194347737,101,10.0,0.0,35,0
7,10,0.033790702437026414,137,20.0,0.0,57,0
7,10,0.0012287528158918697,78,10.0,0.0,40,0
7,10,0.0010239606799098914,126,10.0,0.0,47,0
7,10,0.02109359000614376,78,10.0,0.0,36,0
7,10,0.010444398935080892,101,10.0,0.0,36,0
7,10,0.004915011263567479,26,26.0,0.0,36,0
7,10,0.006962932623387262,101,28.0,0.0,36,0
7,10,0.002252713495801761,78,10.0,0.0,27,0
7,10,0.0012287528158918697,87,10.0,0.0,36,0
7,10,0.003481466311693631,116,24.0,0.0,36,0
7,10,0.0043006348556215435,78,10.0,0.0,50,0
7,10,0.0020479213598197828,78,16.0,0.0,35,0
7,10,0.019455252918287935,55,27.0,0.0,36,0
7,10,0.0012287528158918697,78,10.0,0.0,36,0
7,10,0.007782101167315175,136,80.0,0.0,36,0
7,10,0.00716772475936924,4,24.0,0.0,36,0
7,10,0.006962932623387262,4,41.0,0.0,36,0
7,10,0.01576899447061233,141,10.0,0.0,45,0
7,10,0.0024575056317837395,101,10.0,0.0,36,0
7,10,0.003481466311693631,126,12.0,0.0,36,0
7,10,0.0012287528158918697,26,10.0,0.0,56,0
7,10,0.0040958427196395655,126,19.0,0.0,29,0
7,10,0.0038910505836575876,62,41.0,0.0,36,0
7,10,0.002252713495801761,101,10.0,0.0,36,0
7,10,0.001433544951873848,126,13.0,0.0,36,0
7,10,0.007577309031333196,67,23.0,0.0,47,0
7,0,0.0016383370878558263,52,24.0,0.0,67,0
7,0,0.0012287528158918697,26,21.0,0.0,36,0
7,0,0.004915011263567479,116,20.0,0.0,36,0
7,0,0.0024575056317837395,101,20.0,0.0,36,0
7,0,0.0024575056317837395,70,20.0,0.0,36,0
8,25,0.0018431292238378044,55,50.0,20.0,118,0
10,25,0.0036862584476756092,56,33.0,12.54,48,0
12,25,0.0020479213598197828,19,15.0,6.0,38,0
13,22,0.012492320294900675,116,9.13,2.56,48,0
13,22,0.0006143764079459349,116,4.44,1.25,48,0
13,22,0.006348556215441327,116,2.76,0.77,48,0
9,8,0.005529387671513414,26,26.0,9.1,44,0
9,8,0.006143764079459348,52,35.0,12.25,43,0
9,8,0.002252713495801761,101,22.0,7.7,51,0
9,8,0.003481466311693631,52,26.0,9.1,39,0
9,8,0.002662297767765718,26,26.0,9.1,46,0
9,8,0.0010239606799098914,126,18.0,6.3,49,0
9,8,0.0018431292238378044,67,22.0,7.7,28,0
9,8,0.008601269711243087,126,18.0,6.3,49,0
9,8,0.004915011263567479,126,22.0,7.7,45,0
9,8,0.001433544951873848,78,22.0,7.7,44,0
9,8,0.004915011263567479,78,30.0,10.5,61,0
9,8,0.0012287528158918697,101,18.0,6.3,54,0
9,8,0.001433544951873848,56,18.0,6.3,40,0
9,8,0.0030718820397296746,67,35.0,12.25,26,0
9,8,0.004710219127585501,56,42.0,14.7,38,0
9,8,0.0038910505836575876,76,40.0,14.0,30,0
9,25,0.009420438255171,41,109.0,38.15,58,0
9,25,0.004505426991603522,26,36.0,12.6,48,0
9,25,0.0032766741757116525,4,69.0,24.15,20,0
9,25,0.0036862584476756092,137,96.0,33.6,45,0
5,12,0.002662297767765718,126,29.0,9.57,16,0
4,12,0.002662297767765718,126,29.0,9.57,24,0
2,17,0.0012287528158918697,116,27.75,6.94,45,0
2,4,0.08171206225680934,116,291.75,72.94,35,1
6,16,0.0024575056317837395,95,29.7,17.82,31,0
6,16,0.02027442146221585,4,69.3,41.58,52,0
6,16,0.0032766741757116525,92,59.4,35.64,58,0
6,16,0.02027442146221585,60,0.0,29.7,31,0
6,16,0.0028670899037476962,126,39.6,23.76,31,0
6,16,0.003481466311693631,95,29.7,17.82,28,0
6,16,0.0038910505836575876,4,128.7,77.22,50,0
6,16,0.020479213598197828,4,0.0,47.52,45,0
6,16,0.0018431292238378044,4,39.6,23.76,41,0
6,16,0.0030718820397296746,4,9.9,5.94,31,0
6,16,0.002662297767765718,78,29.7,17.82,31,0
6,16,0.003481466311693631,78,29.7,17.82,55,0
6,16,0.0020479213598197828,78,29.7,17.82,47,0
6,16,0.011877943886954739,137,19.8,11.88,31,0
6,16,0.006143764079459348,4,89.1,53.46,34,0
6,16,0.0032766741757116525,4,49.5,29.7,28,0
6,16,0.010034814663116936,136,89.1,53.46,34,0
6,16,0.01781691583043211,137,99.0,59.4,57,0
6,16,0.022936719229981566,41,138.6,83.16,42,0
6,16,0.013925865246774522,137,128.7,77.22,68,0
6,16,0.019660045054269916,122,0.0,35.64,31,0
6,16,0.019660045054269916,122,59.4,35.64,31,0
6,16,0.015973786606594306,92,128.7,77.22,25,0
6,16,0.00593897194347737,58,148.5,89.1,39,0
6,16,0.006143764079459348,78,19.8,11.88,55,0
6,16,0.010853983207044848,137,59.4,35.64,33,0
6,16,0.0032766741757116525,78,39.6,23.76,50,0
6,16,0.001433544951873848,4,29.7,17.82,50,0
6,16,0.005529387671513414,123,0.0,23.76,37,0
6,16,0.0032766741757116525,119,128.7,77.22,64,0
7,1,0.007782101167315175,26,47.0,0.0,36,0
7,1,0.005324595535531436,56,20.0,0.0,34,0
7,1,0.002662297767765718,56,20.0,0.0,22,0
7,1,0.009215646119189022,141,28.0,0.0,36,0
7,1,0.007782101167315175,101,38.0,0.0,36,0
7,1,0.021912758550071677,101,20.0,0.0,36,0
7,1,0.001433544951873848,56,20.0,0.0,27,0
7,1,0.0036862584476756092,56,20.0,0.0,35,0
7,1,0.023346303501945522,89,74.0,0.0,36,0
7,1,0.013516280974810566,123,32.0,0.0,36,0
7,1,0.01781691583043211,126,52.0,0.0,36,0
7,1,0.006143764079459348,78,20.0,0.0,36,0
7,1,0.009010853983207045,67,44.0,0.0,36,1
7,1,0.00593897194347737,120,35.0,0.0,36,0
7,1,0.007782101167315175,26,39.0,0.0,36,0
7,1,0.0043006348556215435,52,20.0,0.0,53,0
7,1,0.007782101167315175,101,20.0,0.0,36,0
7,1,0.006553348351423305,78,20.0,0.0,36,0
7,1,0.01310669670284661,26,30.0,0.0,36,0
7,1,0.0020479213598197828,101,20.0,0.0,36,0
7,1,0.006758140487405284,26,37.0,0.0,36,0
7,1,0.006553348351423305,62,43.0,0.0,36,0
7,1,0.014949825926684413,29,107.0,0.0,36,0
7,1,0.016792955150522218,137,33.0,0.0,24,0
7,1,0.01310669670284661,52,31.0,0.0,36,0
7,1,0.0016383370878558263,44,20.0,0.0,36,0
7,1,0.00593897194347737,141,20.0,0.0,36,0
7,1,0.006553348351423305,78,20.0,0.0,32,0
7,1,0.0040958427196395655,78,20.0,0.0,47,0
7,1,0.022936719229981566,23,112.0,0.0,48,0
7,1,0.0018431292238378044,67,48.0,0.0,36,0
7,1,0.014540241654720457,137,112.0,0.0,52,0
7,1,0.0024575056317837395,67,45.0,0.0,35,0
7,1,0.005119803399549457,78,20.0,0.0,48,0
7,1,0.010444398935080892,126,20.0,0.0,26,0
7,1,0.005119803399549457,78,20.0,0.0,48,0
7,1,0.0008191685439279131,78,20.0,0.0,63,0
7,1,0.005119803399549457,126,20.0,0.0,52,0
7,1,0.0024575056317837395,4,28.0,0.0,36,0
