code,duration,country,netSales,netProfit,age,accident
7,89,126,10.0,0.0,36,0
7,18,116,12.0,0.0,36,0
7,92,122,50.0,0.0,36,0
7,30,26,15.0,0.0,36,0
7,5,116,10.0,0.0,24,0
7,2,55,10.0,0.0,36,0
7,3,116,10.0,0.0,36,0
7,14,87,19.0,0.0,36,0
7,14,26,24.0,0.0,36,0
7,4,116,10.0,0.0,45,0
7,22,87,16.0,0.0,36,0
7,8,141,38.0,0.0,36,0
7,14,26,60.0,0.0,36,0
7,12,116,11.0,0.0,36,0
7,7,123,33.0,0.0,28,0
7,6,126,31.0,0.0,31,0
7,63,137,80.0,0.0,25,0
7,14,26,60.0,0.0,36,0
7,7,62,22.0,0.0,36,0
7,209,44,80.0,0.0,36,0
7,8,126,19.0,0.0,40,0
7,14,137,78.0,0.0,52,0
7,7,56,10.0,0.0,43,0
7,42,123,42.0,0.0,36,0
7,5,78,15.0,0.0,44,0
7,10,141,10.0,0.0,44,0
7,2,78,10.0,0.0,45,0
7,66,136,48.0,0.0,36,0
7,101,119,10.0,0.0,36,0
7,16,78,10.0,0.0,36,0
7,95,119,11.0,0.0,36,0
7,155,78,10.0,0.0,59,0
7,64,126,10.0,0.0,36,0
7,27,26,24.0,0.0,36,0
7,11,78,19.0,0.0,36,0
7,34,101,20.0,0.0,44,0
7,3,26,22.0,0.0,36,0
7,11,55,24.0,0.0,36,0
7,2,137,98.0,0.0,37,0
7,2,78,20.0,0.0,36,0
8,5,55,39.0,15.6,118,0
12,35,19,15.0,6.0,37,0
13,7,116,2.51,0.7,48,0
13,75,116,11.19,3.14,48,0
13,4829,116,0.32,0.09,48,0
9,64,126,22.0,7.7,29,0
9,16,126,22.0,7.7,37,0
9,14,56,33.0,11.55,46,0
9,24,52,26.0,9.1,59,0
9,47,126,0.0,10.5,43,0
9,1,126,18.0,6.3,51,0
9,11,126,30.0,10.5,45,0
9,4,56,18.0,6.3,69,0
9,56,56,0.0,10.5,40,0
9,15,123,35.0,12.25,38,0
9,55,67,35.0,12.25,28,0
9,40,56,22.0,7.7,46,0
9,49,56,22.0,7.7,52,0
9,148,4,58.0,20.3,63,0
9,148,4,58.0,20.3,60,0
9,133,4,211.0,73.85,56,0
9,120,130,109.0,38.15,26,0
1,60,116,72.8,25.48,48,0
2,27,116,71.0,17.75,36,0
2,28,116,34.0,8.5,30,0
2,15,116,36.75,9.19,66,0
2,66,116,182.0,45.5,35,0
2,387,116,291.75,72.94,51,0
6,18,44,49.5,29.7,57,0
6,28,92,0.0,41.58,48,0
6,8,126,39.6,23.76,46,0
6,4,78,29.7,17.82,31,0
6,8,78,29.7,17.82,44,0
6,37,60,148.5,89.1,45,0
6,69,136,49.5,29.7,64,0
6,27,5,79.2,47.52,35,0
6,36,136,59.4,35.64,34,0
6,12,44,59.4,35.64,38,0
6,69,78,39.6,23.76,61,0
6,221,67,69.3,41.58,36,0
6,17,58,79.2,47.52,33,0
6,106,4,59.4,35.64,36,0
6,42,4,79.2,47.52,30,0
6,24,96,198.0,118.8,32,0
6,2,78,19.8,11.88,26,0
6,62,90,0.0,11.88,35,0
6,102,103,29.7,17.82,45,0
6,10,4,39.6,23.76,60,0
6,56,67,29.7,17.82,39,0
6,46,4,39.6,23.76,38,0
6,108,41,59.4,35.64,45,0
6,100,92,69.3,41.58,28,0
6,9,135,69.3,41.58,37,0
6,20,96,49.5,29.7,56,0
7,84,62,58.0,0.0,36,0
7,90,56,20.0,0.0,36,0
7,27,78,20.0,0.0,26,0
7,32,26,77.0,0.0,36,0
7,11,101,76.0,0.0,36,0
7,2,78,31.0,0.0,25,0
7,105,26,32.0,0.0,36,0
7,34,78,20.0,0.0,25,0
7,20,78,20.0,0.0,56,0
7,104,26,25.0,0.0,36,0
7,117,118,123.0,0.0,36,0
7,16,126,20.0,0.0,46,0
7,16,126,20.0,0.0,50,0
7,62,21,21.0,0.0,36,0
7,8,126,24.0,0.0,36,0
7,3,126,38.0,0.0,74,0
7,294,60,0.0,0.0,36,0
7,53,123,20.0,0.0,36,0
7,55,87,20.0,0.0,36,0
7,29,56,35.0,0.0,29,0
7,25,26,27.0,0.0,36,0
7,93,137,94.0,0.0,25,0
7,35,56,25.0,0.0,36,0
7,34,26,30.0,0.0,36,0
7,34,26,44.0,0.0,36,0
7,3,111,39.0,0.0,36,0
7,10,59,73.0,0.0,36,0
7,127,126,20.0,0.0,25,0
7,57,137,99.0,0.0,69,1
7,10,141,52.0,0.0,36,0
7,20,135,112.0,0.0,36,0
7,37,123,32.0,0.0,36,0
7,24,141,20.0,0.0,36,0
7,23,52,28.0,0.0,36,0
7,33,137,105.0,0.0,39,0
7,14,123,28.0,0.0,57,0
7,50,126,43.0,0.0,36,0
7,80,60,65.0,0.0,36,0
7,12,78,20.0,0.0,32,0
7,11,26,20.0,0.0,36,0
7,13,78,20.0,0.0,28,0
7,147,119,68.0,0.0,36,0
7,183,26,26.0,0.0,36,0
7,34,123,39.0,0.0,36,0
7,283,26,70.0,0.0,36,0
7,9,87,21.0,0.0,36,0
7,83,56,20.0,0.0,37,0
7,48,123,48.0,0.0,46,0
7,99,67,105.0,0.0,36,0
7,69,5,72.0,0.0,36,0
7,44,141,20.0,0.0,36,0
7,35,116,20.0,0.0,42,0
7,39,123,20.0,0.0,36,0
7,47,137,83.0,0.0,26,0
7,13,126,46.0,0.0,36,0
7,41,26,45.0,0.0,36,0
7,12,26,41.0,0.0,36,0
7,154,90,0.0,0.0,36,0
7,156,116,112.0,0.0,36,0
7,76,101,25.0,0.0,36,0
7,70,26,32.0,0.0,36,0
7,64,126,20.0,0.0,36,0
7,6,126,30.0,0.0,26,0
7,55,21,21.0,0.0,36,0
7,5,141,14.0,0.0,49,0
7,34,78,10.0,0.0,45,0
7,72,62,20.0,0.0,24,0
7,9,123,26.0,0.0,34,0
7,8,116,14.0,0.0,36,0
7,97,122,13.0,0.0,36,0
7,43,116,61.0,0.0,36,0
7,33,137,80.0,0.0,46,0
7,5,116,10.0,0.0,47,0
7,2,26,19.0,0.0,36,0
7,10,56,12.0,0.0,36,0
7,121,136,47.0,0.0,36,0
7,13,126,20.0,0.0,36,0
7,13,78,10.0,0.0,36,0
7,4,52,18.0,0.0,34,0
7,15,26,27.0,0.0,36,0
7,31,55,12.0,0.0,36,0
7,149,52,12.0,0.0,36,0
7,2,56,10.0,0.0,49,0
7,19,55,25.0,0.0,36,0
7,299,120,36.0,0.0,36,0
7,6,116,13.0,0.0,36,0
7,54,126,30.0,0.0,36,0
7,4,126,15.0,0.0,36,0
7,194,101,0.0,0.0,36,0
7,144,23,80.0,0.0,58,0
7,37,26,22.0,0.0,36,0
7,3,78,10.0,0.0,39,0
7,85,5,59.0,0.0,36,0
7,107,23,15.0,0.0,57,0
7,3,116,26.0,0.0,36,0
7,2,126,14.0,0.0,25,0
7,99,67,37.0,0.0,36,0
7,11,126,16.0,0.0,36,0
7,24,55,24.0,0.0,36,0
7,20,52,29.0,0.0,36,0
7,17,116,19.0,0.0,36,0
7,83,78,13.0,0.0,29,0
7,15,78,10.0,0.0,36,0
7,7,105,33.0,0.0,36,0
7,17,26,12.0,0.0,36,0
7,34,116,18.0,0.0,36,0
7,90,67,25.0,0.0,31,0
7,12,126,23.0,0.0,36,0
7,7,122,80.0,0.0,36,0
7,32,56,10.0,0.0,36,0
7,211,31,64.0,0.0,36,0
7,43,101,10.0,0.0,36,0
7,17,27,75.0,0.0,44,0
7,21,123,13.0,0.0,34,0
7,17,52,20.0,0.0,36,0
7,91,60,0.0,0.0,36,0
7,5,26,43.0,0.0,36,0
7,5,26,30.0,0.0,36,0
7,4,26,37.0,0.0,36,0
7,52,21,10.0,0.0,36,0
7,2,78,10.0,0.0,36,0
7,2,78,10.0,0.0,36,0
7,8,56,10.0,0.0,36,0
7,18,26,49.0,0.0,36,0
7,2,78,14.0,0.0,22,0
7,23,62,76.0,0.0,33,0
7,83,101,13.0,0.0,36,0
7,11,126,18.0,0.0,36,0
7,5,126,49.0,0.0,36,0
7,3,56,18.0,0.0,30,0
7,68,116,61.0,0.0,36,0
7,39,4,82.0,0.0,36,0
7,16,62,80.0,0.0,36,0
7,3,55,10.0,0.0,36,0
7,36,126,13.0,0.0,61,0
7,63,116,11.0,0.0,36,0
7,9,52,12.0,0.0,36,0
7,7,78,15.0,0.0,36,0
7,211,85,39.0,0.0,36,0
7,7,55,10.0,0.0,36,0
7,165,116,80.0,0.0,36,0
7,9,55,10.0,0.0,36,0
7,7,120,10.0,0.0,36,0
7,155,23,80.0,0.0,29,0
7,13,44,77.0,0.0,36,0
7,41,55,17.0,0.0,36,0
7,271,65,34.0,0.0,36,0
7,134,126,77.0,0.0,29,0
7,3,26,46.0,0.0,36,0
7,1,55,20.0,0.0,36,0
7,16,78,20.0,0.0,36,0
7,36,55,20.0,0.0,36,0
7,3,126,20.0,0.0,26,0
8,2,55,31.0,12.4,118,0
8,9,55,50.0,20.0,118,0
8,1,55,31.0,12.4,118,0
8,19,55,39.0,15.6,118,0
8,11,55,31.0,12.4,118,0
10,9,56,33.0,12.54,48,0
10,32,90,72.0,27.36,48,0
12,27,19,15.0,6.0,63,0
12,27,19,15.0,6.0,63,0
12,2,19,15.0,6.0,67,0
12,34,19,15.0,6.0,38,0
12,13,19,15.0,6.0,35,0
12,2,19,15.0,6.0,29,0
12,3,19,15.0,6.0,30,0
12,5,19,15.0,6.0,28,0
13,40,116,12.16,3.41,48,0
13,1,116,0.48,0.14,48,0
9,20,126,22.0,7.7,59,0
9,75,126,69.0,24.15,31,0
9,14,126,18.0,6.3,46,0
9,149,62,40.0,14.0,30,0
9,13,26,35.0,12.25,35,0
9,6,26,26.0,9.1,44,0
9,105,126,22.0,7.7,41,0
9,20,52,22.0,7.7,28,0
9,11,126,33.0,11.55,33,0
9,144,56,18.0,6.3,45,0
9,1,26,22.0,7.7,32,0
9,13,26,26.0,9.1,56,0
9,82,56,30.0,10.5,28,0
9,9,26,22.0,7.7,66,0
9,10,126,30.0,10.5,43,0
9,27,26,40.0,14.0,48,0
9,36,126,30.0,10.5,32,0
9,45,101,30.0,10.5,55,0
9,19,126,18.0,6.3,45,0
9,41,126,37.0,12.95,38,0
9,21,62,45.0,15.75,56,0
3,5,78,29.0,9.57,71,0
4,20,126,29.0,9.57,45,0
1,4,52,17.87,6.25,48,0
1,26,78,3.82,1.34,48,0
2,0,116,14.4,3.6,49,0
2,40,116,80.25,20.06,29,0
2,5,116,20.25,5.06,37,0
2,19,116,35.25,8.81,31,0
2,19,116,35.25,8.81,31,0
2,49,116,71.0,17.75,44,0
2,8,116,25.5,6.38,38,0
2,68,116,62.25,15.56,26,0
2,41,116,109.0,27.25,35,0
2,13,116,98.0,24.5,39,0
2,383,116,291.75,72.94,38,1
2,377,116,291.75,72.94,33,0
2,365,116,216.75,54.19,48,0
2,365,116,216.75,54.19,49,0
6,32,4,69.3,41.58,33,0
6,84,4,39.6,23.76,31,0
6,5,4,39.6,23.76,36,0
6,16,101,29.7,17.82,31,0
6,12,4,0.0,29.7,48,0
6,119,90,69.3,41.58,57,0
6,12,4,49.5,29.7,48,0
6,2,137,19.8,11.88,43,0
6,96,4,59.4,35.64,48,0
6,38,4,29.7,17.82,31,0
6,7,119,0.0,29.7,42,0
6,10,78,29.7,17.82,32,0
6,13,78,39.6,23.76,49,0
6,4,78,19.8,11.88,31,0
6,12,122,99.0,59.4,41,0
6,20,78,29.7,17.82,38,0
6,102,4,59.4,35.64,48,0
6,56,137,19.8,11.88,33,0
6,90,78,59.4,35.64,44,0
6,131,116,0.0,17.82,31,0
6,149,119,0.0,5.94,31,0
6,17,78,39.6,23.76,31,0
6,67,46,39.6,23.76,32,0
6,32,4,69.3,41.58,29,0
7,12,141,43.0,0.0,36,0
7,6,62,49.0,0.0,36,0
7,5,52,41.0,0.0,36,0
7,20,60,107.0,0.0,36,0
7,40,141,0.0,0.0,36,0
7,67,78,20.0,0.0,36,0
7,94,56,20.0,0.0,40,0
7,82,78,20.0,0.0,35,0
7,317,67,0.0,0.0,36,0
7,68,67,36.0,0.0,36,0
7,73,26,34.0,0.0,36,0
7,5,78,24.0,0.0,41,0
7,3,78,20.0,0.0,32,0
7,54,87,22.0,0.0,28,0
7,14,26,31.0,0.0,36,0
7,43,56,20.0,0.0,31,0
7,39,101,25.0,0.0,36,0
7,15,126,20.0,0.0,36,0
7,9,52,24.0,0.0,36,0
7,28,56,21.0,0.0,31,0
7,5,56,20.0,0.0,53,0
7,19,26,31.0,0.0,36,0
7,45,136,112.0,0.0,36,0
7,89,78,20.0,0.0,50,0
7,10,101,38.0,0.0,36,0
7,6,26,34.0,0.0,36,0
7,101,41,73.0,0.0,36,0
7,46,23,112.0,0.0,48,0
7,33,78,20.0,0.0,36,0
7,56,56,50.0,0.0,36,0
7,235,101,20.0,0.0,36,0
7,13,123,91.0,0.0,36,0
7,47,137,97.0,0.0,44,0
7,4,55,48.0,0.0,36,0
7,227,123,20.0,0.0,63,0
7,286,52,24.0,0.0,36,0
7,28,63,112.0,0.0,36,0
7,28,56,23.0,0.0,36,0
7,56,62,50.0,0.0,36,0
7,125,119,112.0,0.0,36,0
7,12,26,48.0,0.0,36,0
7,56,137,93.0,0.0,42,0
7,173,136,75.0,0.0,42,0
7,43,126,20.0,0.0,31,0
7,33,78,20.0,0.0,36,0
7,50,116,98.0,0.0,36,0
7,9,56,35.0,0.0,36,0
7,18,78,0.0,0.0,36,0
7,13,101,20.0,0.0,37,0
7,25,67,66.0,0.0,36,0
7,55,67,41.0,0.0,24,0
7,10,137,112.0,0.0,42,0
7,23,126,58.0,0.0,36,0
7,10,26,44.0,0.0,36,0
7,7,141,20.0,0.0,45,0
7,11,78,21.0,0.0,36,0
7,264,116,33.0,0.0,36,0
7,22,26,38.0,0.0,36,0
7,48,101,20.0,0.0,36,0
7,19,67,53.0,0.0,36,0
7,62,26,36.0,0.0,36,0
7,18,78,20.0,0.0,36,0
7,55,55,20.0,0.0,36,0
7,9,52,23.0,0.0,36,0
7,53,137,112.0,0.0,52,0
7,7,26,35.0,0.0,36,0
7,10,141,20.0,0.0,36,0
7,206,137,112.0,0.0,28,0
7,286,52,24.0,0.0,36,0
7,19,4,22.0,0.0,36,0
7,3,116,22.0,0.0,36,0
7,4,56,21.0,0.0,36,0
7,14,120,27.0,0.0,36,0
7,28,62,77.0,0.0,36,0
7,69,26,19.0,0.0,36,0
7,42,26,26.0,0.0,36,0
7,11,116,10.0,0.0,36,0
7,5,126,10.0,0.0,36,0
7,20,141,10.0,0.0,36,0
7,48,60,45.0,0.0,36,0
7,11,78,19.0,0.0,32,0
7,150,56,0.0,0.0,36,0
7,1,126,11.0,0.0,36,0
7,49,52,16.0,0.0,30,0
7,42,62,23.0,0.0,36,0
7,2,78,10.0,0.0,36,0
7,57,141,25.0,0.0,36,0
7,4,116,10.0,0.0,36,0
7,20,78,22.0,0.0,37,0
7,145,41,80.0,0.0,36,0
7,7,67,0.0,0.0,36,0
7,41,56,10.0,0.0,53,0
7,153,56,13.0,0.0,36,0
7,36,56,10.0,0.0,28,0
7,22,67,31.0,0.0,36,0
7,34,78,10.0,0.0,34,0
7,14,55,12.0,0.0,36,0
7,14,26,27.0,0.0,36,0
7,131,26,0.0,0.0,36,0
7,83,116,19.0,0.0,36,0
7,3,126,0.0,0.0,36,0
7,22,4,17.0,0.0,36,0
7,45,116,95.0,0.0,36,0
7,40,55,25.0,0.0,36,0
7,157,122,12.0,0.0,36,0
7,42,56,10.0,0.0,36,0
7,86,78,10.0,0.0,36,0
7,79,119,53.0,0.0,36,0
7,12,78,10.0,0.0,36,0
7,37,126,12.0,0.0,36,0
7,16,87,10.0,0.0,32,0
7,76,67,25.0,0.0,36,0
7,32,116,80.0,0.0,36,0
7,42,120,28.0,0.0,36,0
7,5,78,10.0,0.0,36,0
7,4,137,80.0,0.0,30,0
7,52,123,15.0,0.0,36,0
7,207,123,31.0,0.0,36,0
7,244,78,10.0,0.0,47,0
7,163,137,10.0,0.0,46,0
7,25,126,15.0,0.0,30,0
7,48,78,13.0,0.0,27,0
7,163,101,10.0,0.0,36,0
7,143,92,56.0,0.0,36,0
7,13,78,12.0,0.0,59,0
7,78,78,10.0,0.0,24,0
7,7,78,10.0,0.0,36,0
7,22,116,10.0,0.0,36,0
7,15,108,28.0,0.0,36,0
7,8,4,80.0,0.0,36,0
7,19,116,21.0,0.0,36,0
7,33,137,80.0,0.0,57,0
7,53,23,15.0,0.0,25,0
7,56,122,73.0,0.0,36,0
7,105,101,10.0,0.0,36,0
7,56,137,10.0,0.0,23,0
7,14,137,45.0,0.0,35,0
7,46,52,17.0,0.0,59,0
7,3,116,21.0,0.0,36,0
7,59,67,49.0,0.0,25,0
7,77,56,10.0,0.0,30,0
7,11,26,29.0,0.0,36,0
7,30,126,10.0,0.0,22,0
7,36,55,27.0,0.0,36,0
7,21,126,27.0,0.0,36,0
7,41,67,25.0,0.0,36,0
7,75,101,13.0,0.0,36,0
7,22,141,10.0,0.0,32,0
7,28,78,10.0,0.0,36,0
7,48,126,16.0,0.0,36,0
7,17,56,10.0,0.0,36,0
7,26,52,12.0,0.0,49,0
7,10,26,14.0,0.0,36,0
7,8,116,17.0,0.0,36,0
7,52,26,25.0,0.0,36,0
7,12,67,50.0,0.0,36,0
7,153,101,10.0,0.0,36,0
7,153,101,10.0,0.0,36,0
7,5,4,11.0,0.0,36,0
7,9,101,10.0,0.0,36,0
7,16,4,10.0,0.0,36,0
7,17,126,10.0,0.0,40,0
7,15,136,20.0,0.0,36,0
7,23,26,30.0,0.0,36,0
7,20,116,20.0,0.0,36,0
7,34,26,20.0,0.0,36,0
7,32,116,24.0,0.0,36,0
7,13,126,20.0,0.0,36,0
7,26,116,20.0,0.0,44,0
7,7,78,20.0,0.0,36,0
7,10,78,20.0,0.0,29,0
7,1,78,20.0,0.0,36,0
7,1,87,20.0,0.0,36,0
7,23,136,32.0,0.0,36,0
7,1,78,20.0,0.0,36,0
7,2,141,20.0,0.0,36,0
7,7,116,20.0,0.0,36,0
7,17,78,20.0,0.0,46,0
7,6,78,20.0,0.0,46,0
7,22,116,20.0,0.0,36,0
7,18,116,20.0,0.0,36,0
7,3,56,20.0,0.0,29,0
7,5,116,20.0,0.0,36,0
7,2,78,25.0,0.0,36,0
7,10,116,20.0,0.0,36,0
8,43,55,39.0,15.6,118,0
8,11,55,31.0,12.4,118,0
8,11,55,31.0,12.4,118,0
8,24,55,50.0,20.0,118,0
8,6,55,78.0,31.2,118,0
8,6,55,39.0,15.6,118,0
10,40,56,22.0,8.36,48,0
10,50,56,33.0,12.54,48,0
10,18,56,48.0,18.24,48,0
12,6,19,15.0,6.0,44,0
12,107,19,23.0,9.2,64,0
13,26,116,14.28,4.0,48,0
13,60,116,7.84,2.2,48,0
13,26,116,14.28,4.0,48,0
9,17,21,30.0,10.5,54,0
9,14,78,22.0,7.7,46,0
9,6,56,18.0,6.3,28,0
9,12,126,22.0,7.7,48,0
9,36,26,35.0,12.25,38,0
9,15,87,30.0,10.5,52,0
9,36,52,26.0,9.1,41,0
9,6,26,26.0,9.1,42,0
9,16,52,35.0,12.25,47,0
9,5,4,22.0,7.7,37,0
9,2,55,22.0,7.7,41,0
9,36,126,22.0,7.7,43,0
9,29,123,35.0,12.25,61,0
9,12,126,22.0,7.7,46,0
9,3,78,18.0,6.3,53,0
9,33,26,69.0,24.15,46,0
9,10,52,26.0,9.1,52,0
9,11,56,22.0,7.7,51,0
9,18,126,18.0,6.3,53,0
9,43,78,18.0,6.3,67,0
9,14,52,26.0,9.1,62,0
9,17,52,26.0,9.1,43,0
9,53,101,37.0,12.95,37,0
9,10,8,45.0,15.75,49,0
9,23,120,58.0,20.3,40,0
9,29,62,69.0,24.15,53,0
5,5,78,29.0,9.57,52,0
12,3,19,15.0,6.0,35,0
4,89,78,29.0,9.57,68,0
1,5,78,16.33,5.72,48,0
2,21,116,20.25,5.06,47,0
2,10,116,53.25,13.31,34,0
2,5,116,20.25,5.06,33,0
2,8,116,25.5,6.38,35,0
2,60,116,83.0,20.75,26,0
2,11,116,50.25,12.56,59,0
2,107,116,127.0,31.75,21,0
2,366,116,291.75,72.94,39,0
6,108,4,79.2,47.52,31,0
6,10,78,49.5,29.7,54,0
6,11,4,79.2,47.52,46,0
6,6,126,49.5,29.7,36,0
6,26,126,29.7,17.82,38,0
6,4,78,29.7,17.82,47,0
6,31,4,0.0,35.64,34,0
6,8,137,39.6,23.76,38,0
6,38,126,39.6,23.76,37,0
6,17,40,0.0,17.82,58,0
6,8,75,39.6,23.76,31,0
6,4,78,29.7,17.82,27,0
6,7,102,19.8,11.88,42,0
6,47,62,19.8,11.88,59,0
6,27,60,118.8,71.28,52,0
6,43,4,108.9,65.34,31,0
6,114,58,29.7,17.82,33,0
6,5,126,9.9,5.94,40,0
6,3,137,9.9,5.94,49,0
6,32,4,29.7,17.82,31,0
7,45,52,41.0,0.0,36,0
7,48,116,65.0,0.0,36,0
7,12,123,25.0,0.0,36,0
7,49,113,112.0,0.0,36,0
7,102,55,20.0,0.0,36,0
7,9,55,50.0,0.0,36,0
7,238,62,29.0,0.0,36,0
7,12,78,20.0,0.0,36,0
7,7,141,20.0,0.0,36,0
7,55,26,33.0,0.0,36,0
7,15,4,55.0,0.0,36,0
7,4,52,23.0,0.0,36,0
7,60,26,29.0,0.0,36,0
7,4,52,27.0,0.0,36,0
7,8,120,27.0,0.0,36,0
7,41,55,20.0,0.0,36,0
7,81,126,20.0,0.0,36,0
7,4,141,23.0,0.0,45,0
7,17,126,22.0,0.0,36,0
7,29,90,51.0,0.0,36,0
7,14,141,20.0,0.0,35,0
7,91,67,31.0,0.0,41,0
7,41,26,59.0,0.0,36,0
7,17,26,39.0,0.0,36,0
7,14,52,20.0,0.0,31,0
7,84,62,40.0,0.0,36,0
7,94,67,54.0,0.0,36,0
7,32,78,21.0,0.0,26,0
7,7,56,32.0,0.0,36,0
7,33,126,66.0,0.0,36,0
7,69,101,20.0,0.0,36,0
7,41,62,46.0,0.0,36,0
7,167,101,20.0,0.0,36,0
7,9,78,20.0,0.0,50,0
7,78,101,20.0,0.0,36,0
7,94,101,20.0,0.0,36,0
7,8,126,20.0,0.0,36,0
7,32,126,29.0,0.0,28,0
7,216,62,52.0,0.0,36,0
7,40,56,20.0,0.0,53,0
7,13,52,35.0,0.0,36,0
7,6,116,20.0,0.0,36,0
7,16,78,28.0,0.0,52,0
7,11,52,41.0,0.0,36,0
7,33,26,30.0,0.0,36,0
7,7,52,20.0,0.0,55,0
7,21,101,20.0,0.0,56,0
7,95,26,25.0,0.0,29,0
7,56,116,89.0,0.0,37,0
7,26,26,36.0,0.0,36,0
7,20,78,33.0,0.0,36,0
7,138,123,20.0,0.0,35,0
7,32,26,32.0,0.0,36,0
7,105,136,65.0,0.0,36,0
7,48,101,107.0,0.0,36,0
7,60,123,41.0,0.0,36,0
7,10,62,81.0,0.0,36,0
7,17,55,37.0,0.0,36,0
7,14,126,20.0,0.0,47,0
7,6,126,37.0,0.0,39,0
7,30,26,32.0,0.0,36,0
7,52,56,20.0,0.0,23,0
7,32,56,10.0,0.0,33,0
7,113,116,57.0,0.0,36,0
7,8,137,64.0,0.0,27,0
7,46,116,11.0,0.0,36,0
7,26,126,10.0,0.0,46,0
7,26,126,15.0,0.0,41,0
7,106,26,14.0,0.0,55,0
7,21,101,13.0,0.0,55,0
7,109,78,10.0,0.0,36,0
7,47,52,12.0,0.0,29,0
7,54,56,22.0,0.0,26,0
7,3,116,32.0,0.0,36,0
7,1,116,10.0,0.0,36,0
7,4,56,39.0,0.0,36,0
7,9,26,10.0,0.0,36,0
7,5,78,14.0,0.0,26,0
7,17,55,31.0,0.0,36,0
7,2,116,10.0,0.0,36,0
7,15,26,33.0,0.0,36,0
7,5,78,15.0,0.0,54,0
7,15,26,39.0,0.0,36,0
7,3,26,80.0,0.0,36,0
7,67,130,15.0,0.0,36,0
7,51,56,10.0,0.0,36,0
7,55,126,18.0,0.0,36,0
7,7,78,10.0,0.0,26,0
7,60,136,44.0,0.0,36,0
7,10,141,10.0,0.0,62,0
7,21,4,10.0,0.0,36,0
7,24,87,12.0,0.0,24,0
7,27,62,80.0,0.0,36,0
7,22,62,40.0,0.0,36,0
7,15,67,29.0,0.0,52,0
7,6,126,10.0,0.0,60,0
7,4,116,15.0,0.0,36,0
7,6,126,23.0,0.0,36,0
7,24,26,26.0,0.0,36,0
7,39,136,59.0,0.0,36,0
7,35,116,16.0,0.0,36,0
7,7,67,34.0,0.0,36,0
7,48,52,24.0,0.0,36,0
7,67,116,40.0,0.0,29,0
7,6,126,10.0,0.0,35,0
7,23,62,37.0,0.0,36,0
7,116,136,70.0,0.0,36,0
7,12,87,10.0,0.0,38,0
7,25,55,46.0,0.0,36,0
7,67,116,40.0,0.0,30,0
7,183,101,10.0,0.0,36,0
7,7,126,24.0,0.0,36,0
7,19,26,18.0,0.0,36,0
7,29,78,10.0,0.0,36,0
7,60,62,20.0,0.0,36,0
7,55,60,53.0,0.0,36,0
7,162,101,10.0,0.0,36,0
7,143,137,19.0,0.0,24,0
7,2,141,10.0,0.0,36,0
7,18,126,11.0,0.0,29,0
7,22,123,29.0,0.0,36,0
7,8,78,19.0,0.0,58,0
7,100,101,10.0,0.0,36,0
7,5,52,15.0,0.0,36,0
7,90,101,10.0,0.0,36,0
7,15,26,32.0,0.0,36,0
7,49,67,19.0,0.0,36,0
7,9,116,11.0,0.0,35,0
7,14,55,17.0,0.0,36,0
7,56,101,29.0,0.0,36,0
7,17,116,20.0,0.0,36,0
7,2,52,10.0,0.0,28,0
7,5,26,19.0,0.0,36,0
7,10,55,28.0,0.0,36,0
7,26,97,48.0,0.0,36,0
7,35,109,61.0,0.0,36,0
7,32,56,28.0,0.0,56,0
7,15,123,27.0,0.0,36,0
7,32,56,15.0,0.0,51,0
7,6,116,20.0,0.0,36,0
7,2,101,20.0,0.0,36,0
7,1,126,20.0,0.0,28,0
7,52,116,20.0,0.0,36,0
7,9,116,20.0,0.0,53,0
7,9,56,20.0,0.0,28,0
7,13,116,20.0,0.0,28,0
7,3,126,92.0,0.0,36,0
7,19,116,20.0,0.0,23,0
7,11,116,30.0,0.0,36,0
7,163,67,31.0,0.0,36,0
7,26,137,20.0,0.0,22,0
8,8,55,100.0,40.0,118,0
8,5,55,39.0,15.6,118,0
8,28,55,31.0,12.4,118,0
10,110,56,28.0,10.64,48,0
10,11,56,33.0,12.54,48,0
10,24,56,33.0,12.54,48,0
12,17,19,15.0,6.0,45,0
12,43,19,15.0,6.0,66,0
12,57,19,15.0,6.0,42,0
13,24,116,3.15,0.88,48,0
9,59,126,22.0,7.7,42,0
9,7,126,22.0,7.7,46,0
9,2,56,18.0,6.3,55,0
9,176,67,35.0,12.25,32,0
9,51,78,22.0,7.7,56,0
9,104,126,22.0,7.7,36,0
9,41,26,40.0,14.0,22,0
9,81,126,18.0,6.3,42,0
9,31,26,26.0,9.1,59,0
9,10,126,22.0,7.7,28,0
9,19,87,30.0,10.5,21,0
9,37,126,22.0,7.7,58,0
9,52,26,22.0,7.7,25,0
9,116,56,37.0,12.95,43,0
9,8,78,18.0,6.3,34,0
9,36,136,61.0,21.35,37,0
9,67,52,26.0,9.1,30,0
9,11,87,18.0,6.3,32,0
9,23,26,44.0,15.4,56,0
9,10,26,26.0,9.1,46,0
9,11,141,30.0,10.5,39,0
9,67,26,35.0,12.25,36,0
4,85,126,29.0,9.57,67,0
9,17,26,22.0,7.7,118,0
9,139,137,810.0,283.5,118,0
1,105,32,110.0,38.5,118,0
1,32,52,110.0,38.5,118,0
1,39,52,89.65,31.38,48,0
2,9,116,25.5,6.38,30,0
2,8,116,34.0,8.5,32,0
2,17,116,80.25,20.06,25,0
